VarName,Date,Screw speed,Pressure,Barrel temp - zone1,Mould temperature,Extraction temperature,Cooling time,Holding time,Cycle time,Sinks,TOT - Energy cons.,Schrinkage,Piece weight
683,04/05/2021 15:0:8,149.9,1.8,182.2,55.4,83.2,36.1,5.5,43.6,0,25.9,2.86,82.49
684,04/05/2021 15:0:11,149.8,2.0,171.3,31.6,57.2,38.6,5.8,46.4,0,20.1,2.35,82.92
685,04/05/2021 15:0:14,150.1,2.1,175.3,52.2,77.4,37.2,4.1,43.3,0,24.6,2.23,82.75
686,04/05/2021 15:0:17,150.1,1.9,181.3,49.1,75.7,38.7,3.8,44.5,0,24.6,2.60,83.07
687,04/05/2021 15:0:20,150.1,2.0,186.7,47.9,73.7,38.6,3.1,43.7,0,24.8,2.63,82.93
688,04/05/2021 15:0:23,150.1,2.0,178.5,45.7,72.4,36.8,4.3,43.0,0,23.6,2.52,83.08
689,04/05/2021 15:0:26,150.1,2.1,172.2,57.9,85.5,41.1,4.3,47.4,0,25.6,2.34,82.82
690,04/05/2021 15:0:29,149.9,2.2,183.8,60.8,90.0,40.4,5.0,47.4,1,27.7,2.22,82.54
691,04/05/2021 15:0:32,150.0,1.9,180.4,53.2,81.7,38.5,6.3,46.8,0,25.4,2.65,82.80
692,04/05/2021 15:0:35,150.1,2.2,180.5,60.5,89.4,42.2,2.0,46.2,1,27.2,2.24,82.94
693,04/05/2021 15:0:38,149.8,1.8,173.8,54.4,80.5,38.1,5.7,45.8,0,24.7,2.70,83.05
694,04/05/2021 15:0:41,149.9,2.0,171.3,51.2,79.2,34.6,4.0,40.6,0,24.2,2.42,82.83
695,04/05/2021 15:0:44,149.8,2.1,179.0,51.9,79.8,42.2,5.2,49.4,0,25.2,2.35,82.96
696,04/05/2021 15:0:47,150.1,2.0,172.0,49.4,79.3,37.0,3.5,42.5,0,24.0,2.49,83.01
697,04/05/2021 15:0:50,150.1,2.2,175.0,45.7,72.1,41.9,4.6,48.4,0,23.5,2.19,82.95
698,04/05/2021 15:0:53,149.9,2.2,185.4,53.7,78.9,40.9,2.5,45.4,0,26.0,2.19,83.27
699,04/05/2021 15:0:56,150.0,2.1,177.0,61.5,89.2,36.1,4.0,42.1,1,26.8,2.38,83.05
700,04/05/2021 15:0:59,150.0,2.1,182.7,50.9,80.3,42.1,5.8,49.9,0,25.5,2.42,83.06
701,04/05/2021 15:1:2,149.9,2.5,174.9,42.5,70.2,37.5,4.0,43.5,0,23.3,1.63,83.39
702,04/05/2021 15:1:5,150.0,1.8,175.1,54.3,79.4,35.5,4.3,41.8,0,24.7,2.75,82.90
703,04/05/2021 15:1:8,150.2,2.2,190.4,53.9,81.8,41.0,4.7,47.8,0,26.8,2.27,83.23
704,04/05/2021 15:1:11,150.0,1.9,185.5,47.3,72.4,37.0,3.2,42.2,0,24.4,2.73,83.19
705,04/05/2021 15:1:14,149.9,1.7,179.3,42.2,70.2,36.5,3.9,42.4,0,22.9,2.98,82.81
706,04/05/2021 15:1:17,150.1,1.9,175.3,48.3,75.8,39.6,5.1,46.7,0,23.9,2.55,83.27
707,04/05/2021 15:1:20,149.9,2.1,183.8,41.5,69.0,39.8,4.2,45.9,0,23.5,2.44,83.05
708,04/05/2021 15:1:23,150.0,2.1,179.1,43.5,70.5,40.1,3.0,45.1,0,23.4,2.40,82.77
709,04/05/2021 15:1:26,150.1,1.9,174.3,60.6,86.9,40.7,3.2,45.9,1,26.1,2.56,82.91
710,04/05/2021 15:1:29,150.0,2.2,192.4,33.6,61.2,36.8,3.5,42.2,0,22.9,2.33,82.92
711,04/05/2021 15:1:32,150.0,1.8,183.2,56.3,82.4,38.4,2.9,43.3,0,25.9,2.88,83.02
712,04/05/2021 15:1:35,149.9,1.8,180.3,55.5,81.2,44.3,4.2,50.5,0,25.5,2.80,83.17
713,04/05/2021 15:1:38,150.0,2.2,180.1,62.1,90.8,36.8,3.5,42.3,1,27.5,2.21,83.23
714,04/05/2021 15:1:41,150.3,2.3,178.6,46.5,76.2,42.7,4.6,49.3,0,24.5,1.99,82.92
715,04/05/2021 15:1:44,149.9,1.8,180.4,40.3,66.9,36.0,6.6,44.6,0,22.5,2.83,83.23
716,04/05/2021 15:1:47,150.1,1.8,182.1,49.3,76.6,36.3,3.7,42.0,0,24.5,2.88,82.55
717,04/05/2021 15:1:50,149.8,1.8,176.5,50.1,76.6,39.6,3.9,45.5,0,24.1,2.72,83.23
718,04/05/2021 15:1:53,150.1,1.9,179.2,42.2,70.1,40.1,4.4,46.5,0,23.1,2.58,83.23
719,04/05/2021 15:1:56,150.0,1.6,182.3,45.3,74.0,39.0,3.2,44.2,0,23.7,3.15,83.26
720,04/05/2021 15:1:59,150.0,2.0,179.3,48.3,75.3,40.6,5.0,47.6,0,24.3,2.46,82.62
721,04/05/2021 15:2:2,150.0,2.0,168.9,50.0,78.0,41.6,4.6,48.2,0,23.7,2.37,82.86
722,04/05/2021 15:2:5,149.9,2.4,181.2,60.3,87.7,41.1,4.0,47.1,1,27.3,1.96,82.60
723,04/05/2021 15:2:8,149.8,2.1,181.0,37.2,63.2,41.6,5.2,48.8,0,22.3,2.31,83.02
724,04/05/2021 15:2:11,149.8,2.0,180.5,51.9,78.9,37.7,4.9,44.6,0,25.1,2.55,83.19
725,04/05/2021 15:2:14,149.8,2.3,181.2,56.4,85.1,37.6,3.9,43.5,0,26.6,2.09,83.00
726,04/05/2021 15:2:17,150.1,1.8,178.0,45.2,71.4,37.5,5.4,45.0,0,23.3,2.73,83.00
727,04/05/2021 15:2:20,149.8,1.9,181.0,70.0,95.5,37.2,4.1,43.3,1,28.5,2.68,83.06
728,04/05/2021 15:2:23,150.1,1.7,176.6,43.9,70.2,41.9,4.6,48.5,0,22.8,2.84,82.91
729,04/05/2021 15:2:26,149.9,2.2,178.9,46.5,76.0,39.0,6.0,47.0,0,24.3,2.26,82.60
730,04/05/2021 15:2:29,150.0,1.9,180.3,41.4,70.8,33.9,2.8,38.7,0,23.1,2.68,83.05
731,04/05/2021 15:2:32,150.1,2.1,189.0,35.8,65.2,39.8,5.0,46.9,0,23.1,2.50,83.21
732,04/05/2021 15:2:35,150.0,1.8,186.6,60.1,88.9,42.8,4.2,49.0,1,27.4,2.85,83.18
733,04/05/2021 15:2:38,150.0,1.8,175.2,51.1,77.7,42.8,3.7,48.5,0,24.2,2.69,82.97
734,04/05/2021 15:2:41,150.0,2.5,176.4,53.9,80.6,42.3,3.1,47.4,0,25.5,1.78,83.24
735,04/05/2021 15:2:44,150.0,2.1,181.4,48.9,77.2,42.4,3.7,48.1,0,24.8,2.40,82.78
736,04/05/2021 15:2:47,149.9,2.0,189.5,55.4,81.4,38.5,1.9,42.4,1,26.6,2.63,82.93
737,04/05/2021 15:2:50,150.1,2.3,173.5,56.5,81.9,42.5,4.0,48.5,0,25.4,2.05,82.68
738,04/05/2021 15:2:53,149.9,2.2,179.6,49.9,77.3,44.7,3.2,49.8,0,24.8,2.26,82.77
739,04/05/2021 15:2:56,150.0,1.9,176.2,45.1,70.5,39.6,5.5,47.1,0,23.1,2.55,82.88
740,04/05/2021 15:2:59,150.0,2.0,184.5,58.8,85.0,39.5,3.5,44.9,0,26.9,2.48,82.98
741,04/05/2021 15:3:2,150.0,1.8,182.0,49.2,74.3,37.7,2.3,42.0,0,24.4,2.75,82.95
742,04/05/2021 15:3:5,149.7,2.1,179.2,57.1,82.5,38.7,3.0,43.7,0,26.0,2.27,83.30
743,04/05/2021 15:3:8,149.8,1.9,181.7,59.4,85.4,39.3,4.2,45.5,0,26.5,2.66,82.79
744,04/05/2021 15:3:11,150.1,2.3,176.2,47.6,73.2,39.1,4.3,45.5,0,24.0,1.99,83.09
745,04/05/2021 15:3:14,150.2,2.1,194.9,68.3,96.7,39.9,4.5,46.5,1,30.1,2.55,82.82
746,04/05/2021 15:3:17,150.0,2.0,174.5,59.2,87.8,34.4,2.9,39.3,0,26.2,2.38,82.72
747,04/05/2021 15:3:20,150.0,2.1,180.8,40.3,65.8,38.1,3.1,43.2,0,22.8,2.34,83.05
748,04/05/2021 15:3:23,150.1,2.0,181.4,41.9,68.9,38.3,5.1,45.4,0,23.2,2.51,83.13
749,04/05/2021 15:3:26,150.2,1.9,181.4,41.4,68.6,44.8,3.4,50.2,0,23.0,2.73,83.35
750,04/05/2021 15:3:29,149.9,1.9,181.6,60.4,89.5,41.3,4.8,48.1,1,27.1,2.61,83.01
751,04/05/2021 15:3:32,149.8,2.0,179.4,57.6,86.0,44.4,4.3,50.8,0,26.3,2.53,83.07
752,04/05/2021 15:3:35,150.0,2.4,179.6,43.5,71.1,44.4,4.6,50.9,0,23.8,1.95,83.07
753,04/05/2021 15:3:38,150.0,1.9,182.6,47.1,74.8,36.9,5.0,43.9,0,24.4,2.64,83.24
754,04/05/2021 15:3:41,150.0,1.8,176.1,50.9,80.6,43.9,4.1,50.0,0,24.5,2.80,82.87
755,04/05/2021 15:3:44,150.1,1.9,181.2,47.0,74.8,44.7,2.6,49.4,0,24.2,2.74,82.74
756,04/05/2021 15:3:47,149.9,2.2,180.9,59.5,88.3,40.8,4.4,47.2,0,27.1,2.14,83.36
757,04/05/2021 15:3:50,149.9,2.0,181.2,44.0,72.8,41.3,4.5,47.8,0,23.8,2.55,83.04
758,04/05/2021 15:3:53,150.1,2.0,173.2,58.5,84.3,41.9,4.7,48.7,0,25.6,2.47,82.85
759,04/05/2021 15:3:56,150.0,2.1,181.8,50.7,77.3,47.2,4.6,53.8,0,25.1,2.37,83.10
760,04/05/2021 15:3:59,150.2,1.9,174.1,56.9,82.6,38.2,4.0,44.2,0,25.3,2.59,82.94
761,04/05/2021 15:4:2,150.2,2.1,178.5,58.6,84.1,37.5,3.8,43.3,0,26.3,2.27,82.76
762,04/05/2021 15:4:5,149.9,2.0,179.4,42.0,70.6,43.3,4.3,49.6,0,23.2,2.45,82.87
763,04/05/2021 15:4:8,149.9,2.2,187.2,44.7,71.5,38.1,4.1,44.2,0,24.5,2.28,83.46
764,04/05/2021 15:4:11,150.0,1.8,178.5,46.8,72.5,41.1,2.2,45.2,0,23.6,2.75,82.68
765,04/05/2021 15:4:14,149.9,2.0,177.6,55.5,82.2,42.7,2.5,47.3,1,25.5,2.51,83.09
766,04/05/2021 15:4:17,150.0,2.2,175.2,48.1,77.7,43.0,4.0,49.0,0,24.3,2.13,82.72
767,04/05/2021 15:4:20,150.1,2.0,181.9,50.9,80.1,43.2,2.6,47.8,0,25.3,2.49,82.97
768,04/05/2021 15:4:23,149.9,2.0,174.8,43.8,69.7,41.6,3.5,47.2,0,22.8,2.51,83.04
769,04/05/2021 15:4:26,150.0,2.0,176.2,51.0,79.0,36.9,4.3,43.2,0,24.6,2.43,82.71
770,04/05/2021 15:4:29,150.0,2.3,178.5,43.4,72.0,46.5,4.5,53.0,0,23.7,1.98,83.05
771,04/05/2021 15:4:32,149.9,1.9,184.5,41.9,69.9,36.0,2.9,41.0,0,23.6,2.66,83.05
772,04/05/2021 15:4:35,150.2,1.4,183.2,60.0,85.0,38.3,3.9,44.2,1,26.2,3.43,83.11
773,04/05/2021 15:4:38,150.0,2.0,171.7,43.1,68.3,41.8,5.0,48.8,0,22.4,2.36,83.20
774,04/05/2021 15:4:41,150.1,2.2,182.1,48.1,74.1,37.7,2.1,41.8,0,24.6,2.23,82.88
775,04/05/2021 15:4:44,150.0,1.8,177.3,55.6,81.0,44.7,4.7,51.4,0,25.2,2.71,83.11
776,04/05/2021 15:4:47,150.0,2.1,179.3,46.1,74.5,39.4,3.3,44.7,0,24.1,2.39,83.15
777,04/05/2021 15:4:50,150.2,2.0,175.3,53.6,79.4,43.1,3.6,48.7,0,24.8,2.51,83.19
778,04/05/2021 15:4:53,149.8,2.1,175.0,47.1,74.8,45.1,5.8,52.8,0,23.7,2.37,83.01
779,04/05/2021 15:4:56,150.1,1.9,184.3,40.7,66.2,43.1,4.3,49.4,0,23.1,2.65,82.78
780,04/05/2021 15:4:59,150.0,2.2,186.8,51.9,80.1,40.0,5.2,47.2,0,26.1,2.29,83.20
781,04/05/2021 15:5:2,150.0,1.9,182.8,49.8,75.7,42.8,4.1,48.9,0,24.8,2.62,83.23
782,04/05/2021 15:5:5,149.9,2.0,175.7,46.2,74.2,47.5,5.0,54.5,0,23.6,2.47,82.88
783,04/05/2021 15:5:8,149.9,1.9,186.3,48.8,74.5,42.9,2.4,47.3,0,24.9,2.72,82.90
784,04/05/2021 15:5:11,150.0,2.2,172.4,54.7,82.1,44.2,4.8,51.0,0,25.2,2.05,83.10
785,04/05/2021 15:5:14,150.0,2.2,172.7,39.0,66.3,44.5,5.4,51.9,0,22.0,2.08,83.25
786,04/05/2021 15:5:17,150.1,1.8,172.5,46.9,72.5,36.4,5.8,44.2,0,22.9,2.79,82.69
787,04/05/2021 15:5:20,150.1,2.0,168.8,52.7,79.2,41.1,2.6,45.7,0,24.1,2.42,83.17
788,04/05/2021 15:5:23,149.9,2.1,175.6,43.6,72.5,41.9,3.4,47.3,0,23.3,2.25,82.81
789,04/05/2021 15:5:26,150.0,2.0,179.3,35.2,64.2,44.6,3.9,50.5,0,21.9,2.42,82.89
790,04/05/2021 15:5:29,150.1,1.9,185.2,44.7,72.4,40.1,4.6,46.7,0,24.1,2.73,83.10
791,04/05/2021 15:5:32,150.1,1.8,181.6,42.4,72.2,35.5,5.2,42.7,0,23.4,2.80,83.33
792,04/05/2021 15:5:35,149.9,1.9,173.7,51.0,80.1,39.4,5.8,47.2,0,24.4,2.58,83.04
793,04/05/2021 15:5:38,149.8,1.8,181.5,46.2,72.7,44.2,4.5,50.6,0,23.9,2.80,82.85
794,04/05/2021 15:5:41,150.1,1.8,181.3,53.5,80.8,40.4,4.7,47.0,0,25.3,2.87,83.47
795,04/05/2021 15:5:44,150.2,1.9,179.3,48.2,74.1,34.8,3.5,40.3,0,24.1,2.64,83.18
796,04/05/2021 15:5:47,150.0,2.0,177.9,52.6,80.7,35.7,2.7,40.4,0,25.1,2.48,83.21
797,04/05/2021 15:5:50,150.0,2.0,180.9,58.3,87.6,40.9,4.6,47.5,0,26.7,2.47,83.01
798,04/05/2021 15:5:53,149.7,2.2,180.1,44.1,70.4,41.5,2.0,45.5,0,23.6,2.26,82.77
799,04/05/2021 15:5:56,150.1,1.8,184.6,51.1,80.4,36.2,4.2,42.5,0,25.5,2.78,82.90
800,04/05/2021 15:5:59,149.7,2.1,187.5,39.6,67.7,44.3,4.3,50.7,0,23.6,2.42,82.99
801,04/05/2021 15:6:2,149.9,2.0,182.4,54.8,83.1,41.7,2.8,46.5,0,26.0,2.52,82.97
802,04/05/2021 15:6:5,150.0,1.6,177.5,56.3,82.1,38.2,4.2,44.4,0,25.2,3.06,83.14
803,04/05/2021 15:6:8,149.8,1.9,181.6,47.4,73.9,39.1,5.7,46.8,0,24.2,2.59,83.02
804,04/05/2021 15:6:11,149.9,1.7,181.5,46.3,75.0,43.8,3.8,49.6,0,24.0,2.95,83.04
805,04/05/2021 15:6:14,149.9,2.2,176.4,50.6,79.1,36.1,4.4,42.5,0,24.8,2.15,83.41
806,04/05/2021 15:6:17,149.9,2.1,183.1,39.3,68.4,43.9,5.5,51.3,0,23.2,2.34,83.08
807,04/05/2021 15:6:20,150.0,1.8,178.1,56.2,84.2,36.6,4.6,43.2,0,25.7,2.78,83.11
808,04/05/2021 15:6:23,150.1,2.2,185.7,57.3,82.3,33.9,4.7,40.6,0,26.8,2.22,82.84
809,04/05/2021 15:6:26,150.1,2.1,185.5,45.3,72.0,40.7,5.0,47.7,0,24.4,2.43,83.28
810,04/05/2021 15:6:29,150.3,2.2,182.1,53.5,81.9,42.4,3.8,48.2,0,25.9,2.23,82.96
811,04/05/2021 15:6:32,150.1,1.7,176.7,44.2,69.3,36.4,5.3,43.7,0,22.7,2.90,83.03
812,04/05/2021 15:6:35,150.1,2.4,189.4,41.1,67.8,37.3,2.0,41.3,0,24.2,2.03,83.00
813,04/05/2021 15:6:38,149.9,2.2,175.3,48.7,77.8,38.9,4.5,45.4,0,24.4,2.20,83.07
814,04/05/2021 15:6:41,150.0,1.7,174.5,50.9,80.3,38.1,4.6,44.7,0,24.3,2.89,83.07
815,04/05/2021 15:6:44,149.9,1.8,177.8,51.4,79.9,42.1,2.3,46.4,1,24.7,2.84,82.97
816,04/05/2021 15:6:47,150.0,2.0,182.3,49.9,77.0,40.1,3.2,45.3,0,24.9,2.56,82.88
817,04/05/2021 15:6:50,150.0,1.9,179.0,33.7,59.0,43.2,5.3,50.6,0,21.0,2.70,82.81
818,04/05/2021 15:6:53,149.9,1.8,183.6,46.9,72.3,40.2,4.7,46.9,0,24.1,2.86,82.80
819,04/05/2021 15:6:56,149.8,2.0,184.6,55.8,83.8,41.1,4.3,47.4,0,26.4,2.53,83.16
820,04/05/2021 15:6:59,150.0,2.2,179.0,67.5,94.0,43.3,3.3,48.6,1,28.2,2.22,83.24
821,04/05/2021 15:7:2,150.0,2.2,178.4,49.7,77.1,37.9,4.6,44.5,0,24.7,2.19,83.18
822,04/05/2021 15:7:5,150.0,2.2,180.6,57.3,86.1,42.1,2.8,46.9,0,26.6,2.27,82.76
823,04/05/2021 15:7:8,150.0,1.8,181.7,59.5,86.0,41.8,3.1,46.9,0,26.5,2.86,83.04
824,04/05/2021 15:7:11,150.1,2.0,177.8,52.8,80.2,40.8,5.2,48.1,0,25.0,2.55,83.38
825,04/05/2021 15:7:14,149.9,1.9,185.7,67.2,96.5,41.8,3.2,47.0,1,28.8,2.70,83.25
826,04/05/2021 15:7:17,149.9,2.1,181.9,60.7,88.5,34.9,4.6,41.5,1,27.3,2.30,82.74
827,04/05/2021 15:7:20,150.0,2.1,177.8,50.6,78.6,39.9,4.4,46.3,0,24.8,2.32,83.11
828,04/05/2021 15:7:23,150.1,2.1,184.0,38.4,66.3,41.3,6.3,49.5,0,22.9,2.46,82.97
829,04/05/2021 15:7:26,150.0,2.3,180.2,49.4,77.5,42.7,4.5,49.3,0,25.0,2.05,82.87
830,04/05/2021 15:7:29,149.9,2.0,180.0,49.3,77.8,37.8,6.2,46.0,0,24.7,2.46,83.42
831,04/05/2021 15:7:32,150.0,1.9,175.5,60.7,90.5,35.9,4.3,42.3,1,26.6,2.58,82.72
832,04/05/2021 15:7:35,149.9,2.0,173.3,57.5,86.0,31.4,4.9,38.4,0,25.6,2.49,82.98
833,04/05/2021 15:7:38,150.2,1.9,186.7,45.6,71.3,37.3,6.8,46.1,0,24.3,2.73,82.86
834,04/05/2021 15:7:41,149.9,2.1,177.3,43.8,70.0,44.9,2.7,49.6,0,23.2,2.30,82.86
835,04/05/2021 15:7:44,149.9,1.9,180.1,51.1,76.7,43.8,3.9,49.7,0,24.7,2.68,82.88
836,04/05/2021 15:7:47,150.1,1.8,176.0,52.4,81.5,40.4,4.5,46.9,0,24.8,2.69,83.05
837,04/05/2021 15:7:50,149.8,2.3,181.2,46.2,74.0,37.9,3.2,43.1,0,24.4,2.05,83.36
838,04/05/2021 15:7:53,150.0,2.0,182.7,46.3,75.8,38.6,3.4,44.0,0,24.4,2.60,83.04
839,04/05/2021 15:7:56,150.1,1.7,184.9,38.5,67.3,40.4,5.6,48.0,0,22.7,3.04,82.82
840,04/05/2021 15:7:59,149.9,1.7,182.5,58.4,84.9,38.6,3.1,43.6,0,26.3,2.93,83.10
841,04/05/2021 15:8:2,150.0,1.9,179.9,43.8,70.3,42.9,4.0,48.9,0,23.3,2.67,82.96
842,04/05/2021 15:8:5,150.1,1.9,186.3,44.4,73.9,43.6,4.5,50.1,0,24.3,2.76,83.29
843,04/05/2021 15:8:8,150.0,1.9,177.3,57.8,84.6,37.8,3.2,43.0,0,25.8,2.66,82.85
844,04/05/2021 15:8:11,150.0,2.1,176.5,37.3,66.4,41.2,3.8,47.0,0,22.1,2.33,82.89
845,04/05/2021 15:8:14,150.1,2.5,192.8,57.7,83.8,43.3,5.4,50.8,0,27.9,1.88,82.62
846,04/05/2021 15:8:17,150.0,1.7,182.1,45.7,74.1,43.8,4.8,50.5,0,23.9,2.92,83.04
847,04/05/2021 15:8:20,150.0,1.9,177.7,46.2,74.9,33.7,3.6,39.3,0,23.8,2.61,83.08
848,04/05/2021 15:8:23,149.9,1.9,176.0,55.1,84.8,41.1,2.9,45.9,0,25.5,2.56,82.86
849,04/05/2021 15:8:26,150.0,2.4,175.8,50.3,77.9,30.1,4.1,36.2,0,24.8,1.83,83.05
850,04/05/2021 15:8:29,150.0,2.0,185.3,43.5,70.4,36.0,5.3,43.4,0,23.9,2.58,82.78
851,04/05/2021 15:8:32,149.9,2.1,178.2,53.9,82.6,40.9,2.7,45.7,0,25.6,2.32,83.22
852,04/05/2021 15:8:35,150.0,1.9,177.5,42.5,71.0,35.4,3.9,41.2,0,23.0,2.59,83.38
853,04/05/2021 15:8:38,150.1,2.1,187.7,37.2,63.3,40.0,2.7,44.7,0,22.9,2.39,83.02
854,04/05/2021 15:8:41,150.0,2.2,180.5,57.8,82.9,39.2,3.2,44.4,0,26.4,2.17,82.73
855,04/05/2021 15:8:44,150.0,2.2,183.1,63.5,93.0,39.0,2.8,43.8,1,28.1,2.25,82.90
856,04/05/2021 15:8:47,149.9,2.2,171.8,53.5,79.3,36.0,4.5,42.5,0,24.6,2.13,83.00
857,04/05/2021 15:8:50,150.0,1.9,175.4,54.9,81.7,40.6,3.8,46.4,0,25.1,2.59,83.12
858,04/05/2021 15:8:53,149.8,2.0,179.3,49.7,77.2,38.8,4.5,45.3,0,24.6,2.46,82.93
859,04/05/2021 15:8:56,149.7,2.2,189.5,65.5,94.3,42.6,4.5,49.1,1,29.1,2.36,82.95
860,04/05/2021 15:8:59,150.0,1.9,186.0,44.0,72.6,38.4,4.1,44.5,0,24.1,2.74,83.29
861,04/05/2021 15:9:2,150.0,2.2,174.9,53.6,82.0,42.3,3.5,47.8,0,25.3,2.12,82.98
862,04/05/2021 15:9:5,150.0,2.1,189.2,47.8,76.2,39.5,4.2,45.8,0,25.4,2.41,83.04
863,04/05/2021 15:9:8,150.1,1.8,177.5,54.4,84.1,36.1,4.3,42.4,0,25.4,2.80,83.22
864,04/05/2021 15:9:11,149.9,2.1,185.6,47.2,75.8,41.9,3.4,47.4,0,24.9,2.46,83.23
865,04/05/2021 15:9:14,150.0,1.7,178.5,46.0,75.1,39.2,4.0,45.2,0,23.7,2.94,83.22
866,04/05/2021 15:9:17,150.1,2.0,178.0,39.6,64.8,38.9,3.3,44.2,0,22.2,2.46,82.41
867,04/05/2021 15:9:20,149.9,1.8,180.2,48.4,78.2,37.2,2.2,41.4,1,24.4,2.86,82.95
868,04/05/2021 15:9:23,150.0,2.5,184.1,53.6,83.3,34.6,3.7,40.4,0,26.6,1.83,82.73
869,04/05/2021 15:9:26,150.1,1.9,172.0,44.2,73.6,38.4,3.3,43.7,0,22.8,2.64,83.19
870,04/05/2021 15:9:29,150.0,2.0,177.7,56.8,85.5,38.2,5.3,45.6,0,26.0,2.53,83.22
871,04/05/2021 15:9:32,150.1,2.1,182.0,53.0,79.1,39.0,3.7,44.7,0,25.6,2.30,82.63
872,04/05/2021 15:9:35,150.0,1.7,181.4,50.2,75.9,38.1,5.5,45.6,0,24.5,2.89,83.27
873,04/05/2021 15:9:38,149.9,1.7,184.5,41.8,71.6,37.4,3.1,42.6,0,23.5,2.95,83.28
874,04/05/2021 15:9:41,150.0,2.0,177.4,45.9,73.0,42.9,4.1,49.0,0,23.6,2.48,83.05
875,04/05/2021 15:9:44,150.0,1.8,178.8,53.5,83.3,39.2,4.1,45.3,0,25.3,2.85,82.87
876,04/05/2021 15:9:47,150.0,2.1,176.4,61.1,88.1,38.9,4.6,45.5,1,26.7,2.32,83.32
877,04/05/2021 15:9:50,150.0,2.0,187.1,50.1,78.4,44.5,1.8,48.2,1,25.6,2.51,83.23
878,04/05/2021 15:9:53,150.0,2.2,183.5,56.9,82.2,37.0,4.5,43.6,0,26.4,2.29,82.91
879,04/05/2021 15:9:56,149.9,2.0,180.9,42.7,69.4,40.3,3.6,45.8,0,23.3,2.57,82.92
880,04/05/2021 15:9:59,150.0,2.2,186.1,61.3,87.9,36.6,3.9,42.6,1,27.7,2.31,82.95
881,04/05/2021 15:10:2,149.9,1.9,172.3,48.9,77.4,38.2,4.0,44.2,0,23.7,2.59,83.43
882,04/05/2021 15:10:5,150.1,1.8,182.8,45.8,72.0,43.0,4.3,49.3,0,23.9,2.76,82.83
883,04/05/2021 15:10:8,150.0,2.1,177.3,40.7,66.3,35.8,3.1,40.9,0,22.5,2.35,82.88
884,04/05/2021 15:10:11,149.9,2.1,182.1,56.3,83.4,43.1,4.2,49.4,0,26.3,2.38,82.88
885,04/05/2021 15:10:14,149.9,2.1,183.7,55.8,81.4,38.1,4.7,44.8,0,26.1,2.45,83.12
886,04/05/2021 15:10:17,150.0,1.8,189.5,55.7,85.5,40.9,1.8,44.7,1,26.9,2.88,82.82
887,04/05/2021 15:10:20,150.2,1.9,174.4,49.3,78.2,38.2,3.4,43.6,0,24.1,2.53,82.91
888,04/05/2021 15:10:23,150.1,2.3,177.2,56.6,85.6,37.8,5.7,45.5,0,26.2,2.02,82.56
889,04/05/2021 15:10:26,149.8,1.8,176.7,37.9,67.8,40.2,3.0,45.2,0,22.0,2.79,83.14
890,04/05/2021 15:10:29,150.1,2.2,185.1,69.0,96.8,37.8,4.5,44.3,1,29.3,2.23,83.07
891,04/05/2021 15:10:32,149.8,2.0,182.5,58.7,88.3,40.0,6.5,48.5,0,26.9,2.53,82.68
892,04/05/2021 15:10:35,149.8,1.9,180.4,55.3,82.1,37.0,4.3,43.3,0,25.7,2.60,83.10
893,04/05/2021 15:10:38,150.2,2.2,186.4,51.0,79.1,39.2,2.8,44.0,0,25.9,2.20,83.27
894,04/05/2021 15:10:41,150.1,2.3,180.0,44.7,71.7,38.1,4.1,44.2,0,24.0,2.01,82.87
895,04/05/2021 15:10:44,150.1,1.9,183.9,48.6,76.4,42.3,4.7,49.0,0,24.7,2.76,83.17
896,04/05/2021 15:10:47,150.0,2.1,179.9,46.9,72.3,38.6,3.1,43.7,0,24.0,2.38,83.21
897,04/05/2021 15:10:50,150.1,2.0,176.9,50.3,76.6,40.4,5.0,47.4,0,24.3,2.54,83.09
898,04/05/2021 15:10:53,150.2,1.8,167.7,42.0,70.9,36.5,4.3,42.8,0,21.9,2.61,83.14
899,04/05/2021 15:10:56,150.0,1.8,180.1,56.8,83.1,37.7,4.1,43.8,0,25.8,2.85,82.92
900,04/05/2021 15:10:59,149.9,1.8,179.8,44.6,72.5,42.7,4.2,48.9,0,23.5,2.78,82.93
901,04/05/2021 15:11:2,150.0,2.3,179.0,43.8,72.8,38.8,4.9,45.8,0,23.9,2.03,83.18
902,04/05/2021 15:11:5,150.1,2.0,170.1,45.2,71.3,40.5,3.8,46.3,0,22.7,2.33,83.21
903,04/05/2021 15:11:8,149.8,2.1,179.2,51.7,77.0,42.1,5.9,50.1,0,24.9,2.27,83.02
904,04/05/2021 15:11:11,150.0,2.3,176.1,41.1,68.1,40.2,3.1,45.3,0,22.8,2.03,82.78
905,04/05/2021 15:11:14,150.1,2.0,186.6,54.4,79.6,43.1,3.8,48.9,0,26.1,2.58,83.05
906,04/05/2021 15:11:17,150.1,2.1,185.5,51.0,77.3,42.6,6.1,50.7,0,25.4,2.47,83.04
907,04/05/2021 15:11:20,150.1,1.7,174.4,50.4,79.6,37.0,3.6,42.6,0,24.1,2.94,82.86
908,04/05/2021 15:11:23,150.0,1.9,182.4,52.0,80.0,40.0,5.4,47.4,0,25.3,2.71,82.95
909,04/05/2021 15:11:26,150.3,2.0,174.3,54.2,81.4,42.7,5.0,49.6,0,25.0,2.47,83.16
910,04/05/2021 15:11:29,149.8,2.1,188.6,46.1,72.8,41.8,4.4,48.3,0,24.8,2.49,83.03
