VarName	Date	Piece_weight	Screw_speed	Holding_pressure	Backpressure	Barrel_temp_zone1	Barrel_temp_zone2	Barrel_temp_zone3	Barrel_temp_zone4	Mould_temperature	Extraction_temperature	Cooling_time	Holding_time	Cycle_time	Sinks	Energy_consumption_pumps	Energy_consumption_heating	total_energy_consumption	Schrinkage
485	2021-04-18 07:19:30	82.7	150.0	48.7	1.6	176.9	188.5	200.0	217.3	51.5	77.9	40.2	1.6	43.8	1	7.2	6.23	13.4	1.6
486	2021-04-18 07:19:33	83.47	150.0	45.3	1.8	186.9	197.0	198.3	220.8	42.9	68.0	42.5	3.6	48.1	0	6.69	6.34	13.0	0.8
487	2021-04-18 07:19:36	82.99	150.1	43.4	2.1	175.0	193.0	201.8	216.6	38.7	67.0	40.3	2.7	44.9	1	6.41	6.22	12.6	1.2
488	2021-04-18 07:19:39	83.03	150.1	43.4	2.2	184.1	192.8	201.3	228.0	50.1	76.2	41.8	4.5	48.3	0	6.41	6.54	13.0	0.5
489	2021-04-18 07:19:42	83.04	149.9	42.5	1.9	179.9	196.2	199.3	221.7	51.4	79.5	39.6	1.6	43.2	1	6.27	6.36	12.6	1.6
490	2021-04-18 07:19:45	82.92	150.1	45.9	1.7	181.0	192.0	200.2	217.7	53.0	82.5	38.1	2.7	42.7	1	6.78	6.25	13.0	1.2
491	2021-04-18 07:19:48	82.98	150.0	45.1	2.2	182.9	186.6	199.7	229.2	47.0	73.4	42.0	3.4	47.4	0	6.66	6.58	13.2	0.9
492	2021-04-18 07:19:51	83.0	150.0	41.9	1.5	188.1	186.9	199.9	229.0	43.0	72.1	40.6	2.8	45.3	1	6.19	6.57	12.8	1.1
493	2021-04-18 07:19:54	83.18	150.1	43.8	1.9	177.0	188.4	200.4	217.3	46.9	74.6	39.9	3.1	45.0	0	6.48	6.24	12.7	1.0
494	2021-04-18 07:19:57	82.83	149.8	44.4	1.6	178.7	191.9	200.8	225.1	64.3	89.9	40.3	2.9	45.1	0	6.55	6.46	13.0	1.1
495	2021-04-18 07:20:00	83.19	150.0	44.7	1.9	175.9	188.7	200.8	211.3	32.0	60.5	40.3	2.2	44.5	1	6.61	6.06	12.7	1.4
496	2021-04-18 07:20:03	82.91	150.1	46.8	2.1	182.3	191.0	199.6	224.2	45.3	70.7	42.3	4.1	48.5	0	6.92	6.43	13.4	0.6
497	2021-04-18 07:20:06	82.87	150.1	46.0	2.0	181.1	186.2	198.5	207.9	44.9	70.5	40.5	2.6	45.1	1	6.8	5.96	12.8	1.2
498	2021-04-18 07:20:09	83.23	149.8	42.0	2.0	176.5	186.5	199.4	217.6	40.4	66.6	41.6	2.8	46.4	1	6.2	6.25	12.4	1.1
499	2021-04-18 07:20:12	83.17	149.8	48.0	2.3	173.4	190.4	200.8	225.5	44.4	71.2	41.6	2.6	46.2	1	7.09	6.47	13.6	1.2
500	2021-04-18 07:20:15	82.63	150.1	48.4	1.7	175.3	193.0	201.2	224.8	54.1	79.1	41.8	1.1	44.9	1	7.15	6.45	13.6	1.8
501	2021-04-18 07:20:18	83.46	150.0	44.7	2.0	181.9	187.1	199.7	209.9	40.1	69.8	38.5	3.0	43.5	0	6.6	6.02	12.6	1.1
502	2021-04-18 07:20:21	83.08	149.9	43.4	1.6	187.1	193.2	199.8	219.1	46.4	72.0	41.6	2.8	46.4	1	6.41	6.29	12.7	1.1
503	2021-04-18 07:20:24	83.16	149.9	44.5	1.8	180.7	187.5	201.3	221.5	52.0	81.8	38.4	4.2	44.7	0	6.57	6.36	12.9	0.6
504	2021-04-18 07:20:27	83.08	150.1	41.0	2.2	184.9	192.1	200.1	221.3	45.4	71.8	41.3	4.7	48.1	0	6.06	6.35	12.4	0.4
505	2021-04-18 07:20:30	82.63	150.1	45.8	2.1	174.0	188.3	200.0	210.4	48.5	73.9	40.5	3.7	46.2	0	6.76	6.04	12.8	0.8
506	2021-04-18 07:20:33	83.15	150.0	43.2	2.0	173.3	192.0	202.3	213.3	45.5	73.7	39.3	3.5	44.8	0	6.39	6.12	12.5	0.9
507	2021-04-18 07:20:36	83.09	150.0	44.4	1.6	170.4	189.4	200.4	226.3	47.6	75.8	40.4	2.9	45.3	0	6.55	6.49	13.0	1.1
508	2021-04-18 07:20:39	82.87	150.1	46.4	2.4	179.3	192.5	199.7	219.9	54.9	82.0	39.7	3.8	45.5	0	6.86	6.31	13.2	0.7
509	2021-04-18 07:20:42	82.68	150.0	44.3	1.8	178.9	194.4	199.2	223.6	37.7	67.6	40.1	2.3	44.4	1	6.54	6.41	13.0	1.3
510	2021-04-18 07:20:45	82.84	149.9	48.2	2.2	181.1	191.3	199.7	215.3	53.1	79.1	40.1	4.4	46.6	0	7.12	6.18	13.3	0.5
511	2021-04-18 07:20:48	83.23	149.9	43.2	2.4	180.0	190.7	199.3	216.8	60.1	85.2	40.1	4.6	46.7	0	6.38	6.22	12.6	0.5
512	2021-04-18 07:20:51	83.01	150.0	42.2	2.0	179.7	193.7	197.9	217.4	47.5	75.3	39.7	1.7	43.4	1	6.23	6.24	12.5	1.6
513	2021-04-18 07:20:54	83.21	149.9	50.5	2.1	195.5	192.4	201.3	217.0	50.0	76.8	40.1	3.3	45.4	0	7.46	6.23	13.7	0.9
514	2021-04-18 07:20:57	83.3	150.1	45.2	2.2	179.2	190.1	199.5	221.3	46.9	73.2	41.3	3.2	46.5	0	6.68	6.35	13.0	1.0
515	2021-04-18 07:21:00	83.04	150.0	47.5	2.2	169.0	185.6	198.9	223.4	39.4	68.6	40.3	2.8	45.2	0	7.01	6.41	13.4	1.1
516	2021-04-18 07:21:03	83.0	149.9	42.5	2.1	181.6	195.7	199.1	222.8	62.4	91.9	37.6	3.3	42.9	0	6.27	6.39	12.7	0.9
517	2021-04-18 07:21:06	82.78	150.0	47.2	1.9	179.9	190.4	201.6	222.1	44.4	73.0	40.1	2.5	44.5	1	6.97	6.37	13.3	1.3
518	2021-04-18 07:21:09	82.63	149.9	43.5	2.1	179.4	186.6	197.9	217.0	42.9	68.4	41.8	2.7	46.4	1	6.43	6.23	12.7	1.2
519	2021-04-18 07:21:12	82.9	150.1	42.3	2.2	181.7	188.2	198.9	214.1	51.9	80.7	38.2	1.8	42.0	1	6.25	6.14	12.4	1.5
520	2021-04-18 07:21:15	83.02	150.1	46.0	1.8	176.3	190.4	200.0	218.4	43.3	69.6	41.3	2.0	45.3	1	6.79	6.27	13.1	1.4
521	2021-04-18 07:21:18	83.16	150.0	46.3	2.0	184.8	189.8	200.2	219.7	40.4	70.2	39.4	2.8	44.2	1	6.85	6.3	13.1	1.1
522	2021-04-18 07:21:21	83.27	150.1	46.3	2.2	179.1	187.7	199.9	224.4	57.0	85.7	38.9	4.4	45.3	0	6.84	6.44	13.3	0.5
523	2021-04-18 07:21:24	82.92	150.0	46.9	1.9	183.1	193.3	200.0	223.0	31.9	59.7	41.9	2.5	46.4	1	6.92	6.4	13.3	1.2
524	2021-04-18 07:21:27	82.71	150.0	42.4	2.0	176.7	188.1	200.4	215.6	59.7	87.1	38.4	3.3	43.7	0	6.26	6.19	12.4	1.0
525	2021-04-18 07:21:30	82.95	149.9	44.2	1.9	172.3	187.9	199.1	230.3	46.3	74.0	41.3	4.0	47.3	0	6.53	6.61	13.1	0.7
526	2021-04-18 07:21:33	83.16	149.8	44.6	1.8	178.4	188.9	199.5	224.1	57.1	86.1	38.6	3.0	43.7	0	6.59	6.43	13.0	1.0
527	2021-04-18 07:21:36	83.06	150.1	42.0	1.8	169.1	189.8	200.3	217.4	39.1	65.6	41.6	2.3	45.9	1	6.21	6.24	12.4	1.3
528	2021-04-18 07:21:39	82.84	150.0	44.5	2.2	172.2	182.1	199.5	225.5	51.1	78.9	40.3	2.5	44.7	1	6.57	6.47	13.0	1.3
529	2021-04-18 07:21:42	82.84	149.8	46.8	2.1	178.1	192.0	200.1	212.2	43.6	69.4	41.0	1.7	44.6	1	6.91	6.09	13.0	1.6
530	2021-04-18 07:21:45	83.36	149.9	45.5	1.9	180.3	192.4	200.6	217.5	54.1	83.8	37.8	3.6	43.5	0	6.71	6.24	13.0	0.8
531	2021-04-18 07:21:48	83.02	149.8	43.5	2.2	181.8	189.2	199.1	221.7	54.9	81.6	40.1	1.0	43.1	1	6.42	6.36	12.8	1.8
532	2021-04-18 07:21:51	82.9	150.1	48.2	2.0	180.6	187.0	199.0	213.6	42.7	70.1	40.1	4.2	46.2	0	7.11	6.13	13.2	0.6
533	2021-04-18 07:21:54	82.91	150.2	46.2	2.2	180.8	192.4	200.5	217.6	60.3	88.0	38.4	4.3	44.7	0	6.82	6.24	13.1	0.6
534	2021-04-18 07:21:57	82.87	150.1	49.6	2.0	173.3	186.9	200.4	223.5	48.5	73.8	42.0	3.5	47.5	0	7.32	6.41	13.7	0.9
535	2021-04-18 07:22:00	82.95	150.1	44.0	1.9	174.8	193.0	200.7	221.0	48.5	73.6	42.0	4.4	48.4	0	6.5	6.34	12.8	0.5
536	2021-04-18 07:22:03	82.95	149.9	46.6	2.3	178.2	190.8	200.9	225.2	51.7	78.4	40.9	2.9	45.8	0	6.88	6.46	13.3	1.1
537	2021-04-18 07:22:06	83.09	150.0	41.5	2.1	182.2	189.1	201.4	223.9	48.5	76.9	39.9	2.2	44.1	1	6.13	6.42	12.6	1.4
538	2021-04-18 07:22:09	82.97	150.0	45.1	2.0	181.2	189.6	200.6	222.8	42.8	72.1	39.8	2.5	44.3	1	6.66	6.39	13.1	1.3
539	2021-04-18 07:22:12	83.16	150.0	45.0	2.0	173.9	188.5	199.8	209.5	44.4	70.2	40.6	3.2	45.8	0	6.65	6.01	12.7	1.0
540	2021-04-18 07:22:15	82.91	150.1	42.8	2.1	183.8	191.4	200.4	210.2	43.3	70.4	39.9	5.1	47.0	0	6.33	6.03	12.4	0.3
541	2021-04-18 07:22:18	83.14	150.1	48.4	2.0	173.2	187.9	198.0	220.1	35.5	61.5	42.5	3.4	47.9	0	7.15	6.31	13.5	0.9
542	2021-04-18 07:22:21	82.84	149.9	44.4	2.3	176.7	191.3	203.5	215.9	50.7	80.6	37.9	2.4	42.3	1	6.56	6.2	12.8	1.3
543	2021-04-18 07:22:24	83.05	149.9	48.3	2.1	183.6	192.8	200.9	219.3	43.6	69.0	42.0	3.2	47.3	0	7.13	6.29	13.4	1.0
544	2021-04-18 07:22:27	82.92	149.9	43.2	1.9	182.6	186.8	199.7	219.2	36.9	62.9	42.3	2.9	47.2	0	6.38	6.29	12.7	1.1
545	2021-04-18 07:22:30	82.76	149.9	47.0	2.1	173.7	190.3	200.8	210.3	40.5	67.2	40.5	1.9	44.4	1	6.94	6.03	13.0	1.5
546	2021-04-18 07:22:33	82.89	150.0	47.1	1.9	179.5	186.8	200.7	217.6	45.2	71.3	41.2	3.0	46.2	0	6.95	6.25	13.2	1.1
547	2021-04-18 07:22:36	82.85	150.1	48.0	2.0	173.3	192.8	199.3	217.5	65.0	92.4	38.0	3.6	43.6	0	7.09	6.24	13.3	0.8
548	2021-04-18 07:22:39	82.72	150.0	43.4	1.9	179.6	185.0	197.9	220.9	60.1	85.3	40.5	3.0	45.5	0	6.41	6.34	12.8	1.1
549	2021-04-18 07:22:42	83.11	150.2	46.0	1.5	177.0	184.6	199.2	225.4	47.3	76.9	39.5	3.2	44.6	0	6.8	6.47	13.3	1.0
550	2021-04-18 07:22:45	82.87	150.1	42.2	2.2	180.1	189.0	198.8	229.0	40.0	67.5	41.9	2.0	45.9	1	6.23	6.57	12.8	1.4
551	2021-04-18 07:22:48	83.19	150.0	46.2	2.1	178.7	192.1	200.3	218.8	53.6	81.3	39.3	4.3	45.6	0	6.82	6.28	13.1	0.6
552	2021-04-18 07:22:51	83.04	150.0	48.6	2.3	182.4	194.6	198.7	220.6	41.3	66.8	42.3	2.7	47.0	1	7.18	6.33	13.5	1.2
553	2021-04-18 07:22:54	83.19	150.0	42.6	2.4	191.3	187.9	201.1	223.7	46.9	72.9	41.7	3.3	47.1	0	6.29	6.42	12.7	0.9
554	2021-04-18 07:22:57	83.09	149.9	44.7	2.1	190.2	189.0	200.8	229.7	51.1	79.8	40.0	0.8	42.8	1	6.6	6.59	13.2	1.9
555	2021-04-18 07:23:00	82.88	149.9	45.9	2.0	179.9	190.2	200.1	230.4	39.2	68.8	40.7	2.8	45.5	1	6.77	6.61	13.4	1.1
556	2021-04-18 07:23:03	82.87	149.9	43.0	2.0	174.0	187.9	200.6	204.1	46.4	71.8	40.0	3.6	45.6	0	6.35	5.86	12.2	0.8
557	2021-04-18 07:23:06	82.85	150.2	48.0	2.0	172.7	188.7	201.0	226.0	52.7	81.0	39.8	4.8	46.6	0	7.1	6.49	13.6	0.4
558	2021-04-18 07:23:09	82.83	149.9	43.7	1.7	182.4	191.6	198.9	213.3	45.7	74.7	38.7	2.9	43.7	0	6.45	6.12	12.6	1.1
559	2021-04-18 07:23:12	82.7	150.0	44.4	2.2	177.2	188.4	199.8	221.0	57.5	85.6	38.9	3.1	44.0	0	6.56	6.34	12.9	1.0
560	2021-04-18 07:23:15	83.21	150.1	46.2	2.2	182.8	192.2	199.7	213.2	45.6	71.3	41.0	3.3	46.2	0	6.83	6.12	12.9	1.0
561	2021-04-18 07:23:18	83.0	150.0	44.3	2.1	183.1	187.6	199.5	218.7	55.0	82.3	39.5	3.7	45.2	0	6.54	6.27	12.8	0.8
562	2021-04-18 07:23:21	82.92	150.0	45.0	2.0	170.4	187.6	199.0	215.5	57.3	82.4	40.3	4.1	46.4	0	6.65	6.18	12.8	0.6
563	2021-04-18 07:23:24	82.88	150.1	44.0	2.0	187.3	187.5	200.9	228.8	43.4	70.0	42.1	3.6	47.7	0	6.5	6.57	13.1	0.8
564	2021-04-18 07:23:27	82.76	150.1	49.4	2.1	176.8	188.6	199.5	221.0	51.6	77.7	40.9	3.8	46.7	0	7.29	6.34	13.6	0.7
565	2021-04-18 07:23:30	82.77	149.8	45.9	2.4	184.6	187.7	198.6	224.6	55.0	80.8	41.1	3.2	46.3	0	6.78	6.44	13.2	1.0
566	2021-04-18 07:23:33	82.76	150.0	44.1	1.9	182.4	188.8	197.5	216.7	49.3	77.6	39.1	2.5	43.6	1	6.51	6.22	12.7	1.3
567	2021-04-18 07:23:36	82.73	150.0	40.8	1.7	172.9	186.6	200.8	209.6	51.6	78.8	38.9	4.3	45.1	0	6.03	6.01	12.0	0.6
568	2021-04-18 07:23:39	83.21	150.1	47.3	1.8	182.3	192.9	198.4	215.8	59.2	85.3	39.4	2.6	44.0	1	6.98	6.19	13.2	1.2
569	2021-04-18 07:23:42	82.72	150.1	43.5	1.8	187.2	192.0	199.5	224.3	48.1	75.5	40.6	4.3	46.9	0	6.42	6.44	12.9	0.6
570	2021-04-18 07:23:45	83.33	150.0	47.1	2.1	187.9	187.4	200.5	225.0	52.7	79.7	40.5	1.7	44.2	1	6.96	6.46	13.4	1.5
571	2021-04-18 07:23:48	83.05	150.0	44.2	2.0	179.3	191.4	200.2	223.9	52.8	79.8	40.4	3.4	45.8	0	6.53	6.43	13.0	0.9
572	2021-04-18 07:23:51	82.79	150.0	38.8	2.1	174.1	187.7	198.8	220.4	41.5	71.4	39.3	2.3	43.7	1	5.73	6.32	12.1	1.3
573	2021-04-18 07:23:54	83.39	150.3	47.8	2.2	181.0	195.2	200.4	219.6	54.6	83.2	38.7	2.5	43.2	1	7.05	6.3	13.4	1.2
574	2021-04-18 07:23:57	82.69	149.9	44.5	2.0	183.2	192.6	199.7	219.5	62.9	89.7	38.9	2.2	43.1	1	6.57	6.3	12.9	1.4
575	2021-04-18 07:24:00	83.2	150.0	45.6	1.7	177.9	184.8	200.3	218.8	40.7	69.8	39.8	1.6	43.4	1	6.74	6.28	13.0	1.6
576	2021-04-18 07:24:03	83.51	149.9	44.2	1.7	186.3	189.0	200.5	222.5	49.3	77.6	39.8	3.1	44.9	0	6.52	6.39	12.9	1.0
577	2021-04-18 07:24:06	82.97	150.0	47.2	2.1	178.3	186.5	200.8	219.9	52.3	80.7	39.1	1.0	42.1	1	6.97	6.31	13.3	1.8
578	2021-04-18 07:24:09	83.03	150.1	46.1	2.1	177.9	188.2	198.8	214.8	49.7	77.7	39.1	4.3	45.4	0	6.81	6.16	13.0	0.6
579	2021-04-18 07:24:12	82.99	150.0	46.5	2.1	177.4	194.3	199.6	216.6	56.1	81.5	40.4	2.8	45.2	0	6.87	6.22	13.1	1.1
580	2021-04-18 07:24:15	82.86	149.9	46.8	2.0	175.7	189.1	199.3	223.2	47.1	74.1	40.9	2.6	45.6	1	6.91	6.4	13.3	1.2
581	2021-04-18 07:24:18	83.2	150.2	45.6	2.4	182.4	190.3	199.9	216.8	58.6	84.6	39.6	3.4	45.1	0	6.74	6.22	13.0	0.9
582	2021-04-18 07:24:21	82.89	149.9	43.4	1.8	169.0	193.3	198.7	226.1	44.2	69.3	42.9	2.6	47.5	1	6.41	6.49	12.9	1.2
583	2021-04-18 07:24:24	83.13	149.9	45.6	2.0	187.5	191.5	201.6	227.0	57.5	83.0	41.3	2.6	45.9	1	6.73	6.51	13.2	1.2
584	2021-04-18 07:24:27	82.65	150.0	45.6	1.9	183.9	191.4	199.7	227.0	45.5	71.5	42.2	4.3	48.5	0	6.73	6.51	13.2	0.6
585	2021-04-18 07:24:30	83.2	150.1	47.5	2.0	177.1	191.8	200.0	220.7	53.6	83.6	38.0	3.6	43.7	0	7.01	6.33	13.3	0.8
586	2021-04-18 07:24:33	82.76	149.8	47.0	2.0	177.9	187.9	201.0	221.5	58.7	86.7	38.8	2.1	42.9	1	6.93	6.35	13.3	1.4
587	2021-04-18 07:24:36	83.06	150.2	48.7	1.7	171.5	197.7	198.6	221.1	72.7	97.7	39.2	3.1	44.3	0	7.2	6.34	13.5	1.0
588	2021-04-18 07:24:39	83.19	150.1	42.6	2.0	179.9	189.1	202.3	222.3	45.7	75.0	39.5	2.4	43.9	1	6.29	6.38	12.7	1.3
589	2021-04-18 07:24:42	83.18	150.0	44.2	1.9	188.2	185.7	200.2	220.0	40.0	67.5	41.0	4.5	47.5	0	6.52	6.31	12.8	0.5
590	2021-04-18 07:24:45	82.82	150.1	42.5	2.0	184.8	182.3	199.8	224.3	42.4	71.9	39.9	3.5	45.4	0	6.28	6.44	12.7	0.8
591	2021-04-18 07:24:48	82.79	150.1	42.9	1.9	182.1	193.0	200.6	220.0	65.4	94.7	37.0	4.0	43.1	0	6.33	6.31	12.6	0.7
592	2021-04-18 07:24:51	82.67	150.1	43.4	2.1	173.9	190.6	200.7	221.5	41.3	68.2	41.4	3.4	46.9	0	6.41	6.36	12.8	0.9
593	2021-04-18 07:24:54	83.33	150.1	46.5	1.8	172.4	191.5	199.4	223.8	55.5	83.5	39.4	4.5	45.9	0	6.87	6.42	13.3	0.5
594	2021-04-18 07:24:57	83.01	150.1	46.8	1.9	181.1	198.9	199.2	215.5	50.2	77.0	39.9	3.3	45.2	0	6.92	6.18	13.1	0.9
595	2021-04-18 07:25:00	82.7	149.9	44.6	2.2	178.3	189.5	199.2	218.5	28.3	54.4	43.0	2.9	47.9	0	6.59	6.27	12.9	1.1
596	2021-04-18 07:25:03	83.46	150.0	46.5	2.4	177.4	190.6	197.6	215.0	57.9	86.7	37.7	1.1	40.8	1	6.87	6.17	13.0	1.8
597	2021-04-18 07:25:06	82.54	149.8	46.0	2.2	187.1	196.4	201.7	215.7	61.1	88.2	38.5	3.6	44.1	0	6.79	6.19	13.0	0.8
598	2021-04-18 07:25:09	82.96	150.1	44.2	1.8	186.1	193.1	200.0	223.9	53.5	81.0	40.0	2.5	44.4	1	6.52	6.42	12.9	1.3
599	2021-04-18 07:25:12	83.46	150.1	43.6	1.8	184.3	192.0	199.3	224.7	45.8	72.2	41.7	2.9	46.6	0	6.45	6.45	12.9	1.1
600	2021-04-18 07:25:15	83.29	149.9	43.4	1.9	184.6	190.9	200.4	220.6	48.5	73.7	41.8	2.1	45.8	1	6.41	6.33	12.7	1.4
601	2021-04-18 07:25:18	83.18	150.0	47.8	2.1	177.9	185.3	201.2	217.9	54.0	83.3	38.2	3.2	43.3	0	7.06	6.25	13.3	1.0
602	2021-04-18 07:25:21	83.03	150.1	45.0	1.8	182.0	192.3	200.0	226.4	59.2	85.2	40.7	3.1	45.9	0	6.64	6.5	13.1	1.0
603	2021-04-18 07:25:24	82.92	150.0	50.2	2.6	180.4	187.9	200.3	223.8	47.5	75.6	40.2	3.8	46.0	0	7.42	6.42	13.8	0.7
604	2021-04-18 07:25:27	83.1	150.1	46.3	2.4	181.4	187.6	198.8	224.4	56.4	82.4	40.8	1.5	44.3	1	6.84	6.44	13.3	1.6
605	2021-04-18 07:25:30	83.17	150.0	47.6	2.1	175.6	193.1	200.2	231.6	54.8	80.0	42.3	1.2	45.5	1	7.03	6.64	13.7	1.7
606	2021-04-18 07:25:33	82.8	150.0	45.2	1.9	176.9	189.1	200.2	221.9	53.4	79.4	40.8	2.2	45.0	1	6.68	6.37	13.1	1.4
607	2021-04-18 07:25:36	82.64	150.0	44.5	1.8	178.9	182.1	201.1	222.0	39.7	67.1	41.3	3.5	46.8	0	6.57	6.37	12.9	0.9
608	2021-04-18 07:25:39	83.12	150.0	45.6	2.1	182.6	189.8	199.0	226.0	47.6	76.9	39.7	0.8	42.5	1	6.73	6.49	13.2	1.9
609	2021-04-18 07:25:42	83.22	149.9	47.3	1.8	176.1	190.0	199.0	222.5	25.8	52.4	43.3	2.5	47.8	1	6.99	6.39	13.4	1.2
610	2021-04-18 07:25:45	82.31	150.1	49.6	2.0	182.2	188.0	199.9	221.5	60.0	89.1	38.0	2.7	42.7	1	7.33	6.36	13.7	1.2
611	2021-04-18 07:25:48	83.02	149.9	46.9	2.0	178.3	191.5	199.9	222.2	54.6	83.4	38.8	3.4	44.2	0	6.93	6.37	13.3	0.9
612	2021-04-18 07:25:51	83.04	149.9	47.3	2.0	182.5	191.0	199.5	220.1	59.6	86.0	39.7	3.0	44.6	0	6.99	6.31	13.3	1.1
613	2021-04-18 07:25:54	82.96	150.0	42.6	2.2	182.2	189.3	199.7	211.0	62.9	92.6	36.1	4.0	42.0	0	6.29	6.05	12.3	0.7
614	2021-04-18 07:25:57	83.39	150.2	43.4	2.1	176.0	188.7	199.8	230.8	48.5	77.9	40.0	3.4	45.4	0	6.42	6.62	13.0	0.9
615	2021-04-18 07:26:00	82.82	150.0	47.3	2.1	180.1	187.0	200.5	218.9	62.0	91.4	37.3	2.4	41.7	1	6.98	6.28	13.3	1.3
616	2021-04-18 07:26:03	82.85	150.0	45.3	1.8	179.7	189.7	201.2	223.6	50.2	76.0	41.5	5.0	48.5	0	6.7	6.41	13.1	0.3
617	2021-04-18 07:26:06	82.82	150.0	44.2	1.9	167.6	187.0	199.5	222.5	50.6	75.7	41.9	0.5	44.4	1	6.52	6.38	12.9	2.0
618	2021-04-18 07:26:09	82.93	149.8	47.6	1.8	176.6	195.0	200.7	223.0	54.4	83.3	38.9	1.7	42.7	1	7.03	6.4	13.4	1.5
619	2021-04-18 07:26:12	83.21	149.7	48.8	2.3	194.0	188.7	200.3	228.5	51.5	78.6	40.9	4.7	47.7	0	7.21	6.56	13.8	0.4
620	2021-04-18 07:26:15	83.21	150.0	45.9	1.9	178.6	190.6	200.0	213.3	56.6	82.2	39.8	3.1	44.9	0	6.78	6.12	12.9	1.0
621	2021-04-18 07:26:18	82.85	150.0	42.0	2.1	177.3	187.5	199.1	225.6	59.0	86.7	39.5	2.8	44.3	0	6.2	6.47	12.7	1.1
622	2021-04-18 07:26:21	82.77	150.1	45.4	1.9	185.3	194.7	200.4	210.7	61.5	86.9	39.0	3.8	44.8	0	6.7	6.05	12.7	0.8
623	2021-04-18 07:26:24	82.68	149.9	41.3	1.7	181.1	191.1	201.5	214.6	53.4	81.6	38.5	1.0	41.5	1	6.1	6.16	12.3	1.8
624	2021-04-18 07:26:27	83.16	149.9	46.3	2.3	173.8	186.7	200.0	218.2	52.9	82.1	38.3	3.4	43.7	0	6.84	6.26	13.1	0.9
625	2021-04-18 07:26:30	82.93	150.0	47.5	2.0	182.4	188.6	198.9	210.7	46.9	74.8	39.0	0.5	41.5	1	7.02	6.04	13.1	2.0
626	2021-04-18 07:26:33	82.9	150.1	45.0	2.0	174.5	190.1	199.6	224.8	57.4	82.9	41.1	2.8	45.9	0	6.65	6.45	13.1	1.1
627	2021-04-18 07:26:36	83.28	150.0	45.1	1.8	192.3	186.8	200.2	211.5	48.9	77.3	38.6	2.5	43.1	1	6.66	6.07	12.7	1.2
628	2021-04-18 07:26:39	82.95	150.0	44.4	1.8	174.9	191.1	197.9	213.7	41.3	69.3	39.9	4.3	46.3	0	6.56	6.13	12.7	0.5
629	2021-04-18 07:26:42	82.7	150.0	44.7	2.1	180.5	191.0	200.7	221.2	62.5	87.5	40.4	3.0	45.5	0	6.6	6.35	12.9	1.0
630	2021-04-18 07:26:45	82.89	150.0	42.1	1.8	178.4	187.7	200.8	217.7	55.5	84.8	38.0	2.9	42.8	0	6.21	6.25	12.5	1.1
631	2021-04-18 07:26:48	83.03	150.1	44.7	1.8	167.8	185.3	199.3	215.4	63.2	91.0	37.7	3.2	42.9	0	6.6	6.18	12.8	1.0
632	2021-04-18 07:26:51	82.71	150.0	44.5	1.9	176.6	187.8	201.0	219.6	37.6	66.8	40.1	2.2	44.3	1	6.58	6.3	12.9	1.4
633	2021-04-18 07:26:54	83.1	150.0	46.3	2.1	192.9	191.4	199.3	220.8	30.1	57.5	42.2	1.0	45.2	1	6.84	6.34	13.2	1.8
634	2021-04-18 07:26:57	83.22	150.1	41.2	2.2	173.2	191.8	200.4	227.4	54.7	80.4	41.5	2.9	46.4	0	6.09	6.52	12.6	1.1
635	2021-04-18 07:27:00	83.18	149.8	45.5	1.6	179.9	191.4	198.7	214.6	59.4	86.3	38.7	3.1	43.8	0	6.72	6.16	12.9	1.0
636	2021-04-18 07:27:03	83.47	150.0	43.4	2.3	184.9	188.4	202.0	218.5	52.0	77.9	40.7	3.4	46.1	0	6.41	6.27	12.7	0.9
637	2021-04-18 07:27:06	83.19	150.0	41.5	2.1	183.1	190.8	201.1	228.5	47.6	77.4	39.6	4.2	45.9	0	6.14	6.56	12.7	0.6
638	2021-04-18 07:27:09	83.12	149.9	45.7	1.9	177.7	188.5	200.0	219.5	48.4	74.2	41.3	3.2	46.4	0	6.74	6.3	13.0	1.0
639	2021-04-18 07:27:12	82.91	149.9	44.0	1.9	175.0	192.6	198.7	217.0	66.8	92.5	38.9	3.4	44.3	0	6.5	6.23	12.7	0.9
640	2021-04-18 07:27:15	83.01	149.8	47.9	1.9	177.2	189.8	200.4	219.4	39.6	66.6	41.4	2.7	46.0	1	7.07	6.29	13.4	1.2
641	2021-04-18 07:27:18	83.1	149.9	46.2	1.5	165.2	191.0	198.8	213.9	60.1	86.2	39.1	1.0	42.1	1	6.83	6.14	13.0	1.8
642	2021-04-18 07:27:21	82.94	150.0	44.8	2.1	186.1	188.6	199.1	219.9	60.2	87.5	39.0	4.1	45.1	0	6.62	6.31	12.9	0.6
643	2021-04-18 07:27:24	83.07	150.0	46.2	1.9	179.3	190.5	199.6	212.6	40.6	68.4	39.9	4.8	46.7	0	6.82	6.1	12.9	0.4
644	2021-04-18 07:27:27	82.91	150.0	44.7	1.6	183.5	188.1	201.8	222.9	54.5	83.6	38.8	2.3	43.1	1	6.6	6.4	13.0	1.3
645	2021-04-18 07:27:30	83.37	150.3	44.7	1.9	175.4	183.8	202.1	213.9	46.3	71.5	41.3	2.5	45.8	1	6.61	6.14	12.7	1.3
646	2021-04-18 07:27:33	83.09	150.1	41.7	1.7	174.0	188.1	199.5	223.7	58.4	84.7	40.3	3.7	45.9	0	6.15	6.42	12.6	0.8
