VarName	Date	Screw speed	Pressure	Barrel temp - zone1	Mould temperature	Extraction temperature	Cooling time	Holding time	Cycle time	Sinks	TOT - Energy cons.	Schrinkage	Piece weight
683	09/05/2021 5:3:23	149.9	2.0	188.9	64.6	93.2	40.3	4.4	46.7	1	28.7	2.61	84.74
684	09/05/2021 5:3:26	149.8	1.8	172.3	54.4	84.0	43.4	2.6	48.0	1	24.9	2.73	81.81
685	09/05/2021 5:3:29	149.7	2.1	182.5	40.5	65.9	41.4	2.7	46.1	0	23.0	2.38	81.13
686	09/05/2021 5:3:32	149.8	1.8	180.6	50.1	77.3	37.0	4.0	43.0	0	24.6	2.73	83.03
687	09/05/2021 5:3:35	150.1	1.8	175.8	51.0	78.3	39.6	2.2	43.9	1	24.3	2.78	81.22
688	09/05/2021 5:3:38	149.9	2.3	179.4	51.5	79.0	43.4	2.7	48.1	0	25.3	2.07	81.77
689	09/05/2021 5:3:41	150.0	2.3	176.9	47.6	75.9	38.9	4.9	45.8	0	24.3	2.08	83.67
690	09/05/2021 5:3:44	149.8	1.9	182.9	56.1	81.2	37.1	4.6	43.7	0	26.0	2.6	84.24
691	09/05/2021 5:3:47	149.8	2.0	185.9	47.7	77.4	41.8	2.6	46.4	0	25.1	2.5	81.43
692	09/05/2021 5:3:50	150.0	1.8	178.8	56.2	85.3	38.5	3.4	43.9	0	25.8	2.76	82.85
693	09/05/2021 5:3:53	150.0	1.8	182.4	45.0	71.0	36.8	3.8	42.6	0	23.6	2.89	82.38
694	09/05/2021 5:3:56	149.7	1.5	192.7	51.1	76.3	45.6	5.2	52.8	0	25.6	3.31	84.33
695	09/05/2021 5:3:59	149.7	2.0	177.0	48.6	77.5	40.0	4.3	46.3	0	24.3	2.49	83.17
696	09/05/2021 5:4:2	150.1	1.8	178.7	50.0	75.9	38.0	2.5	42.5	0	24.2	2.86	81.47
697	09/05/2021 5:4:5	150.1	2.2	185.3	41.0	70.4	39.5	2.9	44.4	0	23.8	2.3	81.3
698	09/05/2021 5:4:8	150.0	2.1	180.3	43.9	73.8	35.1	4.0	41.1	0	24.0	2.28	82.45
699	09/05/2021 5:4:11	150.1	2.0	181.5	56.2	83.9	40.8	4.4	47.3	0	26.1	2.53	84.02
700	09/05/2021 5:4:14	150.0	1.9	180.1	46.2	72.7	42.3	4.6	48.8	0	23.8	2.61	83.25
701	09/05/2021 5:4:17	150.1	1.8	177.0	63.4	90.7	41.9	3.8	47.7	1	26.9	2.77	83.85
702	09/05/2021 5:4:20	149.9	1.9	173.8	57.4	83.4	35.4	4.4	41.8	0	25.4	2.59	84.11
703	09/05/2021 5:4:23	149.9	2.2	186.0	35.0	63.0	40.7	3.0	45.8	0	22.6	2.27	81.06
704	09/05/2021 5:4:26	150.1	2.0	177.5	52.8	82.4	39.5	2.9	44.4	0	25.3	2.45	82.0
705	09/05/2021 5:4:29	150.1	1.9	180.8	42.2	70.4	39.0	2.8	43.8	0	23.3	2.65	81.28
706	09/05/2021 5:4:32	150.1	1.7	180.8	44.2	70.7	38.3	4.2	44.4	0	23.2	3.02	82.66
707	09/05/2021 5:4:35	150.1	2.4	177.1	60.7	90.2	42.8	5.2	50.1	1	27.2	1.85	85.42
708	09/05/2021 5:4:38	150.0	2.2	186.3	50.3	79.8	41.5	4.4	47.9	0	25.8	2.29	83.42
709	09/05/2021 5:4:41	149.8	2.0	179.6	53.2	82.6	37.6	3.4	43.0	0	25.6	2.44	82.62
710	09/05/2021 5:4:44	150.1	2.0	180.4	54.5	81.2	41.9	3.6	47.5	0	25.6	2.55	82.92
711	09/05/2021 5:4:47	150.0	2.1	187.1	35.2	61.7	41.9	2.9	46.7	0	22.5	2.37	80.95
712	09/05/2021 5:4:50	150.1	1.9	180.1	41.5	68.0	39.6	5.3	46.8	0	22.9	2.58	83.37
713	09/05/2021 5:4:53	150.3	2.2	178.9	52.6	82.0	41.5	3.0	46.5	0	25.5	2.25	82.16
714	09/05/2021 5:4:56	150.0	2.3	176.9	52.1	77.5	36.4	3.7	42.2	0	24.9	2.07	82.88
715	09/05/2021 5:4:59	150.0	1.8	183.5	57.4	87.2	39.8	3.9	45.7	0	26.6	2.9	83.5
716	09/05/2021 5:5:2	150.1	1.9	175.0	54.8	82.9	37.1	3.6	42.7	0	25.1	2.65	82.97
717	09/05/2021 5:5:5	150.1	2.4	178.7	57.1	85.0	44.4	4.0	50.4	0	26.5	1.87	83.55
718	09/05/2021 5:5:8	150.1	2.0	167.6	45.1	71.4	38.9	3.8	44.6	0	22.4	2.45	82.37
719	09/05/2021 5:5:11	149.9	1.9	169.5	53.5	82.2	39.2	3.8	45.0	0	24.5	2.47	83.11
720	09/05/2021 5:5:14	150.1	2.1	180.2	57.3	86.8	39.4	4.6	46.0	0	26.5	2.33	84.32
721	09/05/2021 5:5:17	149.9	1.9	182.0	48.0	76.0	40.7	4.4	47.1	0	24.4	2.73	83.21
722	09/05/2021 5:5:20	150.0	2.3	172.4	50.3	77.1	41.4	1.4	44.7	0	24.3	1.95	80.28
723	09/05/2021 5:5:23	150.1	2.0	182.0	48.8	77.0	38.2	5.8	46.0	0	24.8	2.51	84.74
724	09/05/2021 5:5:26	149.8	2.2	179.2	66.7	92.2	39.8	2.9	44.7	1	28.0	2.2	82.89
725	09/05/2021 5:5:29	150.0	1.9	186.0	51.6	80.8	41.0	3.0	46.1	0	25.7	2.75	82.11
726	09/05/2021 5:5:32	150.0	2.0	171.7	57.1	85.8	38.3	4.4	44.7	0	25.5	2.41	84.04
727	09/05/2021 5:5:35	149.8	1.9	177.5	32.6	59.3	40.3	3.4	45.8	0	20.9	2.6	81.17
728	09/05/2021 5:5:38	150.1	2.3	180.0	41.0	66.9	41.2	4.6	47.7	0	23.1	2.09	82.74
729	09/05/2021 5:5:41	149.9	1.6	178.2	43.4	70.0	39.2	3.5	44.6	0	22.7	3.09	81.96
730	09/05/2021 5:5:44	149.9	2.3	178.5	39.4	67.3	41.0	4.8	47.8	0	22.8	2.03	82.8
731	09/05/2021 5:5:47	149.8	2.0	170.0	47.6	74.1	40.2	4.9	47.2	0	23.2	2.34	83.71
732	09/05/2021 5:5:50	150.1	1.9	177.6	41.3	70.9	29.7	2.9	34.6	0	22.9	2.61	81.34
733	09/05/2021 5:5:53	150.1	1.8	172.4	45.7	72.5	50.1	3.8	55.9	0	22.9	2.67	82.42
734	09/05/2021 5:5:56	150.1	1.5	181.4	50.5	79.2	34.2	4.2	40.5	0	24.6	3.26	83.27
735	09/05/2021 5:5:59	149.8	1.9	185.7	53.6	83.1	35.7	3.4	41.1	0	26.1	2.73	82.61
736	09/05/2021 5:6:2	150.0	1.9	179.8	44.9	73.0	33.9	4.3	40.2	0	23.7	2.59	82.89
737	09/05/2021 5:6:5	150.0	1.6	178.0	46.3	72.8	40.5	3.2	45.7	0	23.3	3.1	81.93
738	09/05/2021 5:6:8	150.2	1.7	175.7	45.4	73.7	36.0	4.4	42.4	0	23.2	2.94	83.0
739	09/05/2021 5:6:11	150.0	1.9	187.0	43.2	70.0	34.3	3.1	39.4	0	23.9	2.71	81.62
740	09/05/2021 5:6:14	150.0	1.9	182.6	43.0	70.7	36.1	2.0	40.1	0	23.6	2.63	80.62
741	09/05/2021 5:6:17	149.9	2.1	169.9	53.6	80.1	39.8	5.1	46.9	0	24.4	2.3	84.49
742	09/05/2021 5:6:20	150.1	2.1	182.4	56.0	83.7	43.0	3.3	48.3	0	26.3	2.41	82.72
743	09/05/2021 5:6:23	150.0	1.9	180.6	64.5	92.2	40.4	3.0	45.4	1	27.6	2.72	82.86
744	09/05/2021 5:6:26	150.2	2.2	182.1	55.4	85.2	37.4	3.9	43.3	0	26.5	2.24	83.3
745	09/05/2021 5:6:29	150.2	1.7	195.7	59.6	88.1	40.5	3.5	46.0	0	28.1	3.04	83.2
746	09/05/2021 5:6:32	149.8	2.0	183.7	61.7	90.4	41.3	3.5	46.8	1	27.5	2.59	83.35
747	09/05/2021 5:6:35	149.9	1.9	176.7	47.6	77.5	39.6	3.7	45.3	0	24.1	2.63	82.49
748	09/05/2021 5:6:38	150.1	1.9	181.5	71.8	98.5	41.2	5.1	48.3	1	29.1	2.61	86.37
749	09/05/2021 5:6:41	150.0	2.0	180.1	50.2	77.6	37.8	3.3	43.1	0	24.8	2.54	82.3
750	09/05/2021 5:6:44	149.9	2.0	172.6	52.2	81.0	40.4	5.4	47.8	0	24.6	2.41	84.71
751	09/05/2021 5:6:47	149.9	2.2	175.3	58.6	84.0	39.9	4.2	46.1	0	26.0	2.17	83.9
752	09/05/2021 5:6:50	149.9	2.0	176.1	44.4	73.4	44.0	3.7	49.7	0	23.4	2.44	82.26
753	09/05/2021 5:6:53	150.1	2.4	184.3	52.1	80.6	45.4	3.5	50.8	0	26.1	2.0	82.6
754	09/05/2021 5:6:56	150.1	2.5	176.9	53.6	81.0	44.1	3.1	49.3	0	25.7	1.66	82.33
755	09/05/2021 5:6:59	150.0	2.0	179.4	49.6	76.4	35.0	6.8	43.8	0	24.6	2.45	85.9
756	09/05/2021 5:7:2	149.9	2.2	173.4	50.1	77.9	40.2	4.2	46.4	0	24.4	2.1	83.24
757	09/05/2021 5:7:5	150.1	1.9	176.6	52.4	81.5	39.1	4.0	45.0	0	25.0	2.56	83.16
758	09/05/2021 5:7:8	150.0	2.0	182.5	46.6	74.0	38.4	4.5	44.8	0	24.3	2.49	83.15
759	09/05/2021 5:7:11	150.1	2.2	178.5	47.7	76.4	39.3	3.0	44.3	0	24.4	2.22	81.85
760	09/05/2021 5:7:14	149.8	2.0	180.6	50.6	75.9	33.7	4.1	39.8	0	24.7	2.45	83.19
761	09/05/2021 5:7:17	150.1	2.1	181.2	56.0	81.9	40.0	4.4	46.4	0	26.0	2.37	84.0
762	09/05/2021 5:7:20	150.0	2.2	179.9	43.0	68.6	41.8	3.0	46.8	0	23.4	2.18	81.49
763	09/05/2021 5:7:23	150.0	2.2	183.9	52.3	81.7	40.4	4.6	47.0	0	25.9	2.3	83.88
764	09/05/2021 5:7:26	150.1	2.3	179.2	39.6	66.6	44.3	6.0	52.3	0	22.8	2.05	83.81
765	09/05/2021 5:7:29	150.0	1.9	180.1	59.3	89.1	40.9	4.0	46.9	0	26.7	2.69	83.81
766	09/05/2021 5:7:32	150.2	1.9	176.5	32.0	60.8	39.3	4.8	46.1	0	20.8	2.63	82.04
767	09/05/2021 5:7:35	150.0	1.7	180.5	52.7	81.9	39.6	3.7	45.3	0	25.2	2.99	82.85
768	09/05/2021 5:7:38	149.9	2.3	184.4	57.7	83.3	38.1	4.4	44.5	0	26.8	2.14	84.13
769	09/05/2021 5:7:41	150.0	2.0	184.8	49.1	77.8	35.8	3.9	41.7	0	25.2	2.51	82.8
770	09/05/2021 5:7:44	150.1	1.8	186.4	43.7	69.1	38.1	5.1	45.3	0	23.7	2.83	83.5
771	09/05/2021 5:7:47	149.9	1.6	180.7	56.8	86.2	41.4	4.2	47.5	0	25.9	3.15	83.77
772	09/05/2021 5:7:50	150.0	1.8	180.9	43.3	69.8	40.6	5.5	48.1	0	23.2	2.8	83.79
773	09/05/2021 5:7:53	150.0	1.7	183.2	47.0	75.6	36.2	2.7	40.9	0	24.3	2.96	81.47
774	09/05/2021 5:7:56	150.1	1.9	171.7	43.9	69.7	41.9	3.5	47.4	0	22.5	2.52	82.07
775	09/05/2021 5:7:59	150.1	2.0	179.6	50.7	80.1	38.9	3.7	44.6	0	25.0	2.56	82.73
776	09/05/2021 5:8:2	149.9	2.2	172.2	51.0	77.0	43.1	3.4	48.5	0	24.2	2.19	82.49
777	09/05/2021 5:8:5	150.0	2.3	179.9	49.6	79.2	43.4	4.0	49.3	0	25.2	2.02	82.92
778	09/05/2021 5:8:8	150.0	2.1	181.5	56.7	83.5	40.5	4.8	47.3	0	26.3	2.36	84.54
779	09/05/2021 5:8:11	149.9	2.0	178.6	46.6	76.2	40.7	5.4	48.2	0	24.1	2.55	84.08
780	09/05/2021 5:8:14	149.8	2.0	178.9	43.5	70.4	37.3	4.1	43.4	0	23.2	2.56	82.51
781	09/05/2021 5:8:17	150.0	1.9	181.1	51.1	77.9	36.8	2.9	41.8	0	24.9	2.71	81.96
782	09/05/2021 5:8:20	149.9	1.9	178.6	46.8	74.2	33.1	3.9	38.9	0	23.8	2.66	82.61
783	09/05/2021 5:8:23	150.1	2.0	188.6	52.6	78.5	44.1	3.3	49.4	0	26.0	2.58	82.45
784	09/05/2021 5:8:26	150.0	2.1	180.4	49.8	78.2	39.0	4.8	45.9	0	24.9	2.39	83.83
785	09/05/2021 5:8:29	150.0	2.0	177.4	55.9	80.9	44.7	3.9	50.6	0	25.4	2.46	83.42
786	09/05/2021 5:8:32	150.0	1.8	175.0	57.1	84.4	43.8	5.0	50.8	0	25.4	2.77	84.79
787	09/05/2021 5:8:35	150.1	1.9	177.3	48.1	73.3	38.4	5.1	45.5	0	23.8	2.6	83.9
788	09/05/2021 5:8:38	149.8	2.3	176.6	53.3	80.9	39.0	3.2	44.2	0	25.4	1.94	82.43
789	09/05/2021 5:8:41	149.8	2.3	181.6	49.1	76.5	46.0	3.7	51.7	0	25.0	2.09	82.64
790	09/05/2021 5:8:44	150.1	2.0	182.1	52.3	79.1	36.9	3.8	42.7	0	25.3	2.56	83.0
791	09/05/2021 5:8:47	150.0	2.4	178.5	52.8	78.1	39.4	3.3	44.7	0	25.4	1.87	82.49
792	09/05/2021 5:8:50	150.1	2.4	184.4	52.1	79.9	41.1	4.9	48.0	0	26.0	2.02	84.16
793	09/05/2021 5:8:53	150.0	2.1	177.8	54.2	83.1	37.3	3.4	42.7	0	25.6	2.32	82.66
794	09/05/2021 5:8:56	150.1	1.9	170.4	48.7	76.1	40.0	3.5	45.6	0	23.4	2.58	82.41
795	09/05/2021 5:8:59	150.0	2.0	178.4	55.9	82.3	41.3	4.0	47.3	0	25.6	2.55	83.53
796	09/05/2021 5:9:2	150.0	1.9	181.7	36.6	63.6	39.0	2.6	43.6	0	22.1	2.72	80.86
797	09/05/2021 5:9:5	149.8	1.6	179.6	59.8	88.4	42.6	3.7	48.3	0	26.4	3.12	83.48
798	09/05/2021 5:9:8	150.0	1.7	175.9	51.5	79.5	40.4	3.0	45.4	0	24.4	2.84	82.09
799	09/05/2021 5:9:11	150.1	2.5	183.3	44.1	70.3	40.3	4.6	46.9	0	24.3	1.8	83.06
800	09/05/2021 5:9:14	150.0	1.9	185.2	60.3	88.4	39.0	5.2	46.3	1	27.2	2.77	85.36
801	09/05/2021 5:9:17	150.1	2.0	178.5	47.2	72.4	39.5	5.5	47.0	0	23.8	2.52	84.23
802	09/05/2021 5:9:20	150.0	1.9	178.9	46.3	72.4	38.7	4.7	45.4	0	23.7	2.57	83.35
803	09/05/2021 5:9:23	150.0	1.9	175.6	49.5	78.7	41.7	3.3	47.0	0	24.3	2.56	82.22
804	09/05/2021 5:9:26	150.1	1.7	179.1	57.0	85.1	35.5	5.4	42.9	0	25.8	2.95	85.27
805	09/05/2021 5:9:29	150.1	2.0	176.2	48.7	74.8	42.4	3.2	47.6	0	23.9	2.5	82.05
806	09/05/2021 5:9:32	149.8	2.3	181.0	53.4	80.9	42.2	4.8	49.0	0	25.8	2.05	84.15
807	09/05/2021 5:9:35	150.0	1.7	191.2	59.0	88.1	41.8	3.3	47.1	0	27.6	2.99	82.83
808	09/05/2021 5:9:38	149.9	1.9	176.1	47.0	75.4	44.3	4.5	50.8	0	23.7	2.64	83.26
809	09/05/2021 5:9:41	150.0	2.2	180.8	64.7	93.9	47.0	4.4	53.4	1	28.1	2.27	84.69
810	09/05/2021 5:9:44	149.9	1.8	182.0	48.6	78.4	42.7	4.3	49.0	0	24.7	2.82	83.21
811	09/05/2021 5:9:47	149.9	2.3	177.3	43.2	72.2	39.3	3.0	44.3	0	23.6	2.02	81.52
812	09/05/2021 5:9:50	150.0	2.1	184.7	53.6	82.4	34.4	4.4	40.9	0	26.2	2.37	83.78
813	09/05/2021 5:9:53	150.0	2.2	178.8	53.9	79.9	42.0	3.3	47.2	0	25.5	2.18	82.5
814	09/05/2021 5:9:56	150.0	2.2	181.7	48.7	75.7	37.4	4.8	44.2	0	24.8	2.24	83.66
815	09/05/2021 5:9:59	149.9	2.0	180.8	53.4	78.6	36.4	4.0	42.4	0	25.3	2.55	83.25
816	09/05/2021 5:10:2	149.9	2.0	188.2	43.8	71.8	39.8	1.6	43.4	0	24.4	2.53	80.28
817	09/05/2021 5:10:5	150.0	1.9	186.7	62.6	91.3	33.2	4.0	39.2	1	27.9	2.73	83.99
818	09/05/2021 5:10:8	150.1	2.1	177.1	55.8	80.9	42.9	2.8	47.8	0	25.4	2.4	82.14
819	09/05/2021 5:10:11	149.9	1.7	178.1	49.0	76.6	42.3	3.1	47.4	0	24.1	2.9	82.02
820	09/05/2021 5:10:14	150.2	1.6	180.0	45.5	74.9	41.9	4.1	48.0	0	23.7	3.07	82.73
821	09/05/2021 5:10:17	150.0	2.0	184.4	53.9	82.5	40.9	2.8	45.7	0	26.1	2.57	82.04
822	09/05/2021 5:10:20	149.9	1.7	183.5	53.5	79.4	40.2	4.0	46.2	0	25.3	2.97	83.31
823	09/05/2021 5:10:23	150.0	1.8	179.2	48.9	77.7	39.2	4.8	46.0	0	24.4	2.75	83.75
824	09/05/2021 5:10:26	150.0	1.8	185.2	49.5	74.9	38.9	3.2	44.1	0	24.8	2.87	82.13
825	09/05/2021 5:10:29	150.2	1.6	173.4	44.6	71.5	39.5	4.4	45.9	0	22.5	3.04	82.9
826	09/05/2021 5:10:32	149.9	1.9	181.5	45.7	72.3	40.4	3.7	46.2	0	23.8	2.67	82.4
827	09/05/2021 5:10:35	149.9	1.9	185.5	58.2	87.5	39.4	4.6	46.0	0	27.0	2.73	84.43
828	09/05/2021 5:10:38	150.0	2.1	177.5	50.6	79.9	37.5	4.5	44.0	0	24.9	2.32	83.59
829	09/05/2021 5:10:41	149.9	1.9	185.4	55.0	82.2	36.5	4.4	42.9	0	26.2	2.69	83.86
830	09/05/2021 5:10:44	150.0	2.3	191.0	61.5	90.2	37.5	3.1	42.6	1	28.6	2.11	82.8
831	09/05/2021 5:10:47	150.1	2.0	188.9	50.0	76.7	38.5	4.2	44.7	0	25.6	2.53	83.2
832	09/05/2021 5:10:50	150.1	2.0	176.6	55.9	83.1	38.9	2.3	43.3	1	25.5	2.51	81.54
833	09/05/2021 5:10:53	150.0	1.8	180.0	49.3	76.1	39.6	4.2	45.8	0	24.3	2.8	83.17
834	09/05/2021 5:10:56	150.0	1.9	178.5	46.6	72.9	40.4	2.6	45.1	0	23.6	2.7	81.41
835	09/05/2021 5:10:59	150.1	2.1	180.0	51.0	80.2	41.6	3.8	47.4	0	25.2	2.38	82.91
836	09/05/2021 5:11:2	150.0	2.0	175.0	36.5	64.7	40.4	3.6	46.1	0	21.7	2.38	81.61
837	09/05/2021 5:11:5	150.2	2.1	180.6	50.2	80.2	35.1	5.4	42.5	0	25.2	2.31	84.52
838	09/05/2021 5:11:8	149.9	2.0	187.8	60.2	86.8	37.1	4.3	43.4	1	27.5	2.64	84.17
839	09/05/2021 5:11:11	150.0	2.4	180.7	54.1	81.3	40.4	3.6	46.1	0	26.0	1.84	82.93
840	09/05/2021 5:11:14	150.1	2.5	179.4	55.4	84.0	38.3	2.4	42.7	0	26.4	1.7	81.64
841	09/05/2021 5:11:17	150.0	2.0	176.5	60.1	87.1	40.7	3.1	45.8	1	26.3	2.52	82.76
842	09/05/2021 5:11:20	150.0	2.1	184.3	37.9	64.3	40.1	5.6	47.7	0	22.8	2.37	83.29
843	09/05/2021 5:11:23	150.1	1.8	179.2	42.5	70.6	45.1	5.3	52.4	0	23.0	2.79	83.49
844	09/05/2021 5:11:26	149.9	1.8	186.9	65.0	91.2	39.3	4.9	46.2	1	28.1	2.94	85.45
845	09/05/2021 5:11:29	150.1	2.0	188.7	42.1	69.9	36.4	4.0	42.4	0	24.1	2.53	82.32
846	09/05/2021 5:11:32	149.9	1.9	185.1	53.1	79.4	39.6	3.3	45.0	0	25.7	2.68	82.54
847	09/05/2021 5:11:35	149.8	2.2	185.7	35.1	62.5	38.9	3.7	44.6	0	22.5	2.3	81.53
848	09/05/2021 5:11:38	150.3	2.3	178.7	49.3	78.9	36.3	4.4	42.6	0	25.0	2.02	83.34
849	09/05/2021 5:11:41	149.9	1.9	185.1	39.4	67.1	36.2	1.5	39.7	0	23.0	2.76	80.08
850	09/05/2021 5:11:44	149.9	2.0	173.9	42.1	68.1	40.1	5.2	47.3	0	22.4	2.45	83.35
851	09/05/2021 5:11:47	149.9	1.8	177.9	43.9	72.5	41.7	3.0	46.6	0	23.2	2.75	81.56
852	09/05/2021 5:11:50	149.8	2.0	180.2	36.2	61.2	30.8	4.3	37.1	0	21.7	2.56	82.07
853	09/05/2021 5:11:53	150.1	1.8	186.9	54.3	80.7	39.1	2.7	43.7	1	26.0	2.88	81.87
854	09/05/2021 5:11:56	150.3	2.1	190.3	43.7	72.6	40.5	4.3	46.8	0	24.7	2.51	82.76
855	09/05/2021 5:11:59	150.2	1.8	188.8	51.2	78.5	32.5	4.1	38.6	0	25.6	2.88	83.23
856	09/05/2021 5:12:2	149.9	2.1	177.2	55.9	82.8	39.6	5.7	47.3	0	25.7	2.31	85.42
857	09/05/2021 5:12:5	150.2	1.6	183.2	50.0	79.0	35.2	1.9	39.1	1	24.8	3.09	80.82
858	09/05/2021 5:12:8	150.1	2.3	178.6	45.7	74.1	40.4	4.6	47.0	0	24.1	2.05	83.2
859	09/05/2021 5:12:11	150.0	1.8	182.7	48.5	77.4	41.9	3.5	47.4	0	24.7	2.79	82.37
860	09/05/2021 5:12:14	150.2	2.0	181.8	55.4	83.1	39.4	5.3	46.7	0	26.0	2.55	84.89
861	09/05/2021 5:12:17	150.1	2.0	177.9	43.0	68.0	40.9	2.9	45.8	0	22.9	2.47	81.45
862	09/05/2021 5:12:20	150.0	1.8	177.6	37.0	65.9	42.5	4.5	49.0	0	21.9	2.77	82.29
863	09/05/2021 5:12:23	149.9	2.2	182.8	44.0	69.5	34.8	4.3	41.1	0	23.8	2.29	82.77
864	09/05/2021 5:12:26	149.9	1.9	176.7	49.1	75.9	37.8	4.8	44.6	0	24.1	2.6	83.76
865	09/05/2021 5:12:29	149.9	1.7	183.0	43.5	73.4	38.4	4.3	44.8	0	23.7	2.97	82.77
866	09/05/2021 5:12:32	149.9	2.1	176.4	47.2	73.7	43.3	4.3	49.6	0	23.9	2.26	83.07
867	09/05/2021 5:12:35	150.0	1.9	186.1	37.9	66.5	38.8	4.4	45.2	0	23.0	2.65	82.33
868	09/05/2021 5:12:38	150.2	2.2	181.1	48.2	75.2	40.2	4.6	46.8	0	24.6	2.28	83.45
869	09/05/2021 5:12:41	150.0	2.0	177.1	49.5	76.3	37.1	3.0	42.0	0	24.3	2.51	81.89
870	09/05/2021 5:12:44	150.0	1.8	177.5	52.0	79.7	40.7	2.4	45.1	1	24.8	2.71	81.4
871	09/05/2021 5:12:47	149.9	1.9	179.1	51.1	81.1	45.2	3.9	51.1	0	25.1	2.6	82.96
872	09/05/2021 5:12:50	150.1	1.9	175.4	45.3	73.0	41.5	4.1	47.6	0	23.3	2.61	82.66
873	09/05/2021 5:12:53	150.0	2.4	174.3	52.9	79.5	39.5	4.7	46.2	0	25.1	1.87	84.05
874	09/05/2021 5:12:56	150.1	2.3	183.1	50.4	79.4	36.6	4.8	43.5	0	25.5	2.15	83.88
875	09/05/2021 5:12:59	150.0	1.9	189.8	51.9	79.5	37.9	3.1	43.0	0	26.0	2.73	82.17
876	09/05/2021 5:13:2	150.0	2.2	177.4	37.6	64.3	37.5	4.8	44.4	0	22.2	2.13	82.62
877	09/05/2021 5:13:5	150.1	2.1	184.1	57.2	86.9	36.1	4.7	42.8	0	26.9	2.46	84.47
878	09/05/2021 5:13:8	150.0	2.3	165.3	64.4	89.5	44.4	3.3	49.6	1	26.2	1.98	83.19
879	09/05/2021 5:13:11	150.0	1.9	179.3	42.9	68.4	40.5	2.9	45.4	0	23.0	2.59	81.43
880	09/05/2021 5:13:14	150.0	2.3	178.5	46.3	74.0	38.2	3.9	44.0	0	24.1	2.1	82.56
881	09/05/2021 5:13:17	150.1	2.1	176.3	56.1	81.6	37.5	3.2	42.7	0	25.5	2.36	82.52
882	09/05/2021 5:13:20	150.0	1.9	180.6	57.3	83.1	43.1	5.9	51.0	0	26.0	2.66	85.84
883	09/05/2021 5:13:23	150.0	1.8	175.4	53.5	79.4	33.7	3.1	38.8	0	24.6	2.81	82.28
884	09/05/2021 5:13:26	150.0	1.9	181.1	52.9	80.9	37.2	5.8	45.0	0	25.4	2.59	85.19
885	09/05/2021 5:13:29	149.9	2.0	170.5	53.4	81.2	42.3	2.8	47.1	0	24.5	2.46	81.96
886	09/05/2021 5:13:32	150.1	2.2	186.6	48.6	74.7	37.4	5.0	44.4	0	25.2	2.21	83.88
887	09/05/2021 5:13:35	150.0	1.9	172.0	45.3	71.6	39.3	3.0	44.2	0	22.7	2.63	81.65
888	09/05/2021 5:13:38	149.9	1.9	183.5	48.2	75.4	43.4	2.8	48.2	0	24.6	2.66	81.67
889	09/05/2021 5:13:41	150.2	1.8	175.6	47.7	75.1	35.0	4.4	41.5	0	23.6	2.77	83.21
890	09/05/2021 5:13:44	150.2	2.2	177.0	43.0	71.0	37.1	5.7	44.8	0	23.3	2.18	83.96
891	09/05/2021 5:13:47	150.1	2.1	182.1	49.6	79.6	44.0	4.2	50.2	0	25.2	2.42	83.16
892	09/05/2021 5:13:50	149.9	1.9	187.4	55.1	84.4	40.4	3.6	46.0	0	26.6	2.72	83.0
893	09/05/2021 5:13:53	150.1	2.2	176.8	42.3	69.7	37.1	4.0	43.1	0	23.1	2.17	82.33
894	09/05/2021 5:13:56	150.1	1.9	178.3	43.2	70.8	32.2	5.4	39.6	0	23.1	2.61	83.72
895	09/05/2021 5:13:59	149.9	1.8	175.7	46.9	74.5	42.6	4.6	49.1	0	23.5	2.77	83.3
896	09/05/2021 5:14:2	149.9	1.9	179.9	45.7	72.7	40.2	5.0	47.2	0	23.7	2.68	83.6
897	09/05/2021 5:14:5	149.8	1.7	182.4	46.3	73.4	42.3	3.3	47.6	0	23.9	2.96	82.04
898	09/05/2021 5:14:8	150.1	2.0	177.3	45.5	73.6	36.4	6.4	44.8	0	23.7	2.4	84.87
899	09/05/2021 5:14:11	150.0	2.2	184.5	43.5	72.1	39.1	2.3	43.4	0	24.2	2.3	80.95
900	09/05/2021 5:14:14	150.1	1.9	182.0	60.8	88.7	41.0	2.9	45.9	1	27.0	2.72	82.51
901	09/05/2021 5:14:17	150.0	2.3	183.4	48.3	73.6	38.8	4.7	45.5	0	24.8	2.11	83.52
902	09/05/2021 5:14:20	149.9	2.2	178.0	60.3	86.4	35.4	4.3	41.6	1	26.6	2.22	84.2
903	09/05/2021 5:14:23	150.0	1.5	182.2	52.0	80.6	40.6	3.4	46.0	0	25.0	3.31	82.53
904	09/05/2021 5:14:26	149.8	2.0	180.5	60.8	89.1	41.2	5.9	49.1	1	27.0	2.54	86.25
905	09/05/2021 5:14:29	150.0	1.8	183.6	53.5	82.8	39.8	3.2	45.0	0	25.8	2.89	82.35
906	09/05/2021 5:14:32	150.0	1.9	183.9	56.0	81.8	35.4	5.0	42.4	0	26.1	2.68	84.65
907	09/05/2021 5:14:35	150.0	2.3	178.3	52.9	78.9	44.0	5.9	52.0	0	25.3	2.08	85.36
908	09/05/2021 5:14:38	150.1	1.9	174.9	45.0	74.0	44.8	2.8	49.6	0	23.3	2.64	81.46
909	09/05/2021 5:14:41	149.9	1.6	181.5	49.6	77.3	38.2	5.5	45.7	0	24.5	3.09	84.54
910	09/05/2021 5:14:44	150.1	2.0	184.9	44.0	72.2	42.3	4.5	48.8	0	24.1	2.52	82.97
